id	mimNumber	preferredTitle	growthExists	growthHeightExists	growWeightExists	growthOtherExists	headAndNeckExists	headAndNeckHeadExists	headAndNeckFaceExists	headAndNeckEarsExists	headAndNeckEyesExists	headAndNeckNoseExists	headAndNeckMouthExists	headAndNeckTeethExists	headAndNeckNeckExists	respiratoryExists	respiratoryNasopharynxExists	respiratoryLarynxExists	respiratoryAirwaysExists	respiratoryLungExists	chestExists	chestExternalFeuturesExists	chestRibsSternumClaviclesAndScapulaeExists	chestBreastExists	chestDiaphragmExists	genitourinaryExists	genitourinaryExternalGenitaliaMaleExists	genitourinaryExternalGenitaliaFemaleExists	genitourinaryInternalGenitaliaMaleExists	genitourinaryInternalGenitaliaFemaleExists	genitourinaryKidneysExists	genitourinaryUretersExists	genitourinaryBladderExists	skeletalExists	skeletalSkullExists	skeletalSpineExists	skeletalPelvisExists	skeletalLimbsExists	skeletalHandsExists	skeletalFeetExists	skinNailsHairExists	skinNailsHairSkinExists	skinNailsHairSkinHistologyExists	skinNailsHairSkinElectronMicroscopyExists	skinNailsHairNailsExists	skinNailsHairHairExists	muscleSoftTissueExists	abdomenExists	abdomenExternalFeaturesExists	abdomenLiverExists	abdomenPancreasExists	abdomenBiliaryTractExists	abdomenGastrointestinalExists	abdomenSpleenExists	voiceExists	metabolicFeaturesExists	endocrineFeaturesExists	hematologyExists	immunologyExists	neoplasiaExists	prenatalManifestationsExists	prenatalManifestationsMovementExists	prenatalManifestationsAmnioticFluidExists	prenatalManifestationsPlacentaAndUmbilicalCordExists	prenatalManifestationsMaternalExists	prenatalManifestationsDeliveryExists	laboratoryAbnormalitiesExists	miscellaneousExists	molecularBasisExists	neurologicExists	neurologicCentralNervousSystemExists	neurologicPeripheralNervousSystemExists	neurologicBehavioralPsychiatricManifestationsExists	Sympton	Disease
3419	613328	"ROIFMAN-CHITAYAT SYNDROME"	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Hypoplastic supraorbital ridges   ; Square chin Lacrimal duct stenosis   ; Thin optic nerves ; Puffy and droopy eyelids ; Hypertelorism      Flat nasal bridge   ; Broad nasal root   Thin lower lip  Short neck    Pneumonia   Cross-fused renal ectopia Osteopenia   ; Cone-shaped epiphyses  Short metacarpals  Short metatarsals  Esophageal dyskinesia    Repeated invasive infections ; Arthritis    ; Normal or elevated lymphocytes ; Low T-cell function ; Low IgG with antibody deficiency One family with 2 sisters have been reported (as of March 2010) Myoclonic seizures   ; Developmental delay   ; Dilated ventricles  "	Yes
3420	613329	"PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Increased bleeding after trauma, surgery, or injury ; Hematomas after trauma or injury ; Bleeding defect due to decreased plasminogen activator inhibitor-1 ; Decreased euglobin lysis time ; Increased fibrinolysis ; Menorrhagia    Congenital onset  ; Spontaneous bleeding is rare ; Favorable management with the fibrinolysis inhibitors (e.g., epsilon-aminocaproic acid and tranexamic acid) Caused by mutation in the serpin peptidase inhibitor, clade E, member 1 gene (SERPINE1, )"	Yes
3421	613330	"SPONDYLO-MEGAEPIPHYSEAL-METAPHYSEAL DYSPLASIA; SMMD"	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Short stature  Macrocephaly    Hypertelorism      Short neck    ; Limited mobility  Short ribs   ; Ribs are widely separated from vertebral columnAbsent vertebral body ossificationDelayed pubic bone ossification  ; Widened triradiate cartilage; Coxa vara   ; Large capital femoral epiphyses; Hypoplastic ilia  Large epiphyses (megaepiphyses) ; Irregular metaphyses  ; Pseudoepiphyses  ; Contractures    ; Large epiphyses  ; Genu varum    ; Genu valgum    Delayed carpal bone ossification ; Pseudoepiphyses in metacarpal bonesPseudoepiphyses  Mutations result in inactivation of NKX3-2 ()Caused by mutation in the homolog of the Drosophila bagpipe homeobox gene (NKX3-2, )"	Yes
3422	613341	"LEBER CONGENITAL AMAUROSIS 14; LCA14"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Decreased visual acuity   ; Night blindness     ; Nystagmus  ; Photophobia    ; Poorly reactive pupils ; Optic disc pallor   ; Attenuated retinal arteries  ; Peripheral atrophy of retinal pigment epithelium ; Perimacular retinal surface wrinkling (rare) ; Scant bone-spicule pigment (rare) ; Visual field restriction ; Loss of central vision    ; Decreased or absent electroretinogram (ERG) responses Ocular phenotype falls within a spectrum of retinal dystrophy from severe, Leber congenital amaurosis, to less severe, juvenile retinitis pigmentosa Caused by mutation in the lecithin retinol acyltransferase gene (LRAT, )"	Yes
3423	613353	"MONONEUROPATHY OF THE MEDIAN NERVE, MILD; MNMN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	"Allelic disorder to autosomal recessive Charcot-Marie-Tooth disease type 4C ()Caused by mutation in the SH3 domain and tetratricopeptide repeat domain 2 gene (SH3TC2, )Mononeuropathy of the median nerve ; Carpal tunnel syndrome    ; More widespread axonal polyneuropathy may occur ; Patchy axonal neuropathy "	Yes
3424	613355	"CHROMOSOME 17q23.1-q23.2 DELETION SYNDROME"	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Postnatal growth retardation  Microcephaly      Facial dysmorphism, mild, variable Hearing loss (2 patients)  Ossification defects (2 patients) Long fingers   ; Thin fingers  Clubfoot (in 2 sibs)  ; Long toes   ; Thin toes  7 unrelated patients have been reported Contiguous gene syndrome caused by deletion (2.2 Mb) of chromosome 17q23.1-q23 Developmental delay, mild to moderate Aggressive behavior (2 patients)  "	Yes
3425	613364	"SPASTIC PARAPLEGIA 41, AUTOSOMAL DOMINANT; SPG41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Urinary urgency     Mild weakness of the small hand muscles Average age at onset 16.6 years ; One 4-generation Chinese family has been reported (as of 04/2010) Spastic paraplegia   ; Spastic gait    ; Lower limb muscle weakness, proximal ; Hyperreflexia   "	Yes
3426	613371	"SPINOCEREBELLAR ATAXIA 30; SCA30"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Hypermetric saccades   ; Gaze-evoked nystagmus (1 patient)  Adult onset (45 to 76 years)  ; Insidious onset   ; Slow progression  ; One family has been reported (as of 4/2010) Ataxia, gait and appendicular ; Dysarthria    ; Hyperreflexia, lower limbs, mild ; Cerebellar atrophy  "	Yes
3427	613388	"FANCONI RENOTUBULAR SYNDROME 2; FRTS2"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	"Short stature  Proximal tubulopathy, generalized ; Decreased renal tubular reabsorption of phosphate ; Renal failure, mild to moderate Osteopenia   ; Rickets, severe Muscle weakness   Hypophosphatemia  ; Increased serum alkaline phosphatase activity of skeletal origin ; 1,25-dihydroxyvitamin D was elevated in childhood but deficient in adulthood ; Hypercalciuria (in childhood)  ; Glucosuria     ; Aminoaciduria, generalized ; Urinary excretion of low-molecular-weight proteins, mild ; Increased fractional excretion of uric acid Caused by mutation in the solute carrier family 34 (sodium phosphate cotransporter), member 1 gene (SLC34A1, )"	Yes
3428	613398	"WARSAW BREAKAGE SYNDROME; WABS"	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"Intrauterine growth retardation (IUGR)  Microcephaly      Small face  ; Elongated face  ; Narrow bifrontal diameter ; Receding forehead  Cup-shaped ears  ; Deafness, sensorineural    ; Bilateral hypoplastic cochlea Bilateral epicanthal folds ; Coloboma of the right optic disc Large mouth     ; High-arched palate    Bilateral clinodactyly of the fifth fingers ; Single palmar crease   Syndactyly of the second and third toes  Cutis marmorata (in some patients)  ; Hypopigmented patches (in some patients) ; Hyperpigmented patches (in some patients) Caused by mutation in the DEAD/H box-11 gene (DDX11, )Psychomotor retardation   ; Hypotonia   ; Mental retardation    "	Yes
3429	613406	"CHROMOSOME 15q24 DELETION SYNDROME"	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Short stature  Intrauterine growth retardation  ; Poor postnatal growth High forehead   ; Microcephaly      Long philtrum   ; Smooth philtrum   ; Microretrognathia  ; Facial asymmetry   ; Long face   Large ears   ; Cupped ears  Hypertelorism      ; Downslanting palpebral fissures   ; Strabismus  ; Microphthalmia, mild ; Epicanthal folds  ; Hypopigmentation of the iris    High nasal bridge   ; Broad nasal bridge    ; Flaring of nasal alae  ; Wide, short nose Full lower lip  ; High arched palate     ; Open mouth   Diaphragmatic hernia (less common)  Hypospadias     ; Microphallus   ; Cryptorchidism     Joint laxity   Scoliosis   Digital abnormalities, variable ; Brachydactyly    ; Hypoplastic thumbs   ; Proximally implanted thumbs ; Clinodactyly    ; Long slender fingers   Abnormal insertion of the toes High anterior hairline   ; Broad medial eyebrows that taper laterally Loose connective tissue Growth hormone deficiency (2 patients)  ; Hypogondotropic hypogonadism (1 patient) Variable phenotype  ; Contiguous gene deletion syndrome ; Caused by a de novo heterozygous gene deletion syndrome at chromosome 15q24 Caused by a 1.75 Mb deletion at 15q24 Delayed development   ; Mental retardation    ; Hypotonia   Attention deficit     ; Hyperactivity   ; Autistic features ; Aggression  "	Yes
3430	613418	"BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15; BMND15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Osteoporosis    ; Compression fractures (in homozygotes) ; Metaphyseal fractures (in homozygotes) Caused by mutation in the micro RNA 2861 gene (MIR2861, )"	Yes
3431	613451	"FRONTONASAL DYSPLASIA 2; FND2"	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Small head   Hypertelorism      ; Upslanting palpebral fissures   ; Short palpebral fissures   ; Decreased lacrimation (1 patient) Wide nasal tip   ; Bifid nasal tip    ; Wide nasal bridge    ; Depressed nasal bridge   ; Depressed nasal ridge   ; Cleft alae nasi ; Short, broad columella Parietal foramina  ; Cranium bifidum   ; Craniosynostosis    Decreased sweating (1 patient) Alopecia (in some patients)  ; Sparse hair  ; Sparse eyelashes   ; Sparse eyebrows   Variable severity  Caused by mutation in the aristaless-like 4, mouse, homolog of, gene (ALX4, )Intellectual disability (in some patients)  ; Hypoplasia of the corpus callosum   ; Aplasia of the corpus callosum  ; Cerebellar vermis hypoplasia  "	Yes
3432	613454	"RETT SYNDROME, CONGENITAL VARIANT"	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Slow postnatal growth Microcephaly, postnatal, progressive  Poor eye contact   Bruxism    ; Tongue thrusting   ; Sialorrhea    Abnormal breathing patterns Scoliosis   ; Kyphosis    Genu valgu Pes planus      ; Equinovarus     Gastroesophageal reflux  ; Constipation  Normal birth  ; Onset in the first months of life ; All reported cases have occurred de novo ; Most patients do not learn to sit or walk ; Seizure onset after 3 months Caused by mutation in the forkhead box G1 gene (FOXG1, )Mental retardation, severe     ; Neonatal hypotonia   ; Neonatal irresponsiveness ; Neonatal irritability ; Delayed motor development  ; Developmental regression before age 6 months ; Apraxia    ; Seizures     ; Jerky limb movements ; Stereotypic movements ; Spasticity   ; Dyskinesia    ; Chorea    ; Athetosis   ; Dystonia    ; Lack of speech development ; Impaired social interaction   ; Abnormal sleep patterns ; EEG abnormalities    ; EEG shows with a multifocal pattern with spikes and sharp waves ; Corpus callosum hypoplasia   ; Delayed myelination   ; Simplified gyral pattern  ; Reduced white matter volume ; Pachygyria    "	Yes
3433	613457	"CHROMOSOME 14q11-q22 DELETION SYNDROME"	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Failure to thrive    ; Poor growth  Microcephaly      ; Plagiocephaly     ; Poor head control  Triangular face   ; Micrognathia    ; Long philtrum   Low-set ears    ; Malformed auricles  Poor eye contact   ; Lack of fixation ; Triangular medial eyebrows with distal tapering ; Epicanthal folds  ; Deep-set eyes    ; Short palpebral fissures   ; Widely-spaced eyes    ; Optic atrophy     ; Cortical blindness     Short nose   ; Flat nasal bridge   ; Broad nose   Cupid's bow   ; Small mouth     ; High-arched palate    Cryptorchidism     Variable features ; Contiguous gene deletion syndrome Caused by deletion of 3.0-30.0Mb on 14q11-q22 Hypotonia, neonatal   ; Delayed psychomotor development   ; Mental retardation, severe     ; Inability to walk   ; Minimal or lack of speech ; Hypertonia   ; Seizures     ; Spasticity   ; Hyperreflexia   ; Hypoplasia of the corpus callosum   ; Abnormal myelination  "	Yes
3434	613458	"CHROMOSOME 16p13.3 DUPLICATION SYNDROME"	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Midface hypoplasia   ; Long face   Low-set ears    ; Protruding ears  Upslanting palpebral fissures   ; Ptosis    Short nose   ; Bulbous nose   Hip dislocation (less common)  Proximally placed thumbs  ; Camptodactyly    ; Tapering fingers   ; Short fingers  ; Long fingers   Proximally placed toes ; Short toes   ; Camptodactyly    ; Pes cavus     Variable phenotype  ; Contiguous gene duplication syndrome ; All patients have duplication of at least the CREBBP gene ()Caused by duplication of 186-260kb on 16p13.3 Developmental delay, mild to moderate ; Mental retardation, mild     ; Low-normal intelligence ; Speech defects Autism spectrum disorder (less common)  ; Behavioral problems   "	Yes
3435	613471	"REYNOLDS SYNDROME"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Telangiectasia of the lips  Jaundice  ; Pruritis     ; Telangiectasia, particularly of the fingerpads and lips ; Sclerodactyly    ; Calcinosis cutis   ; Raynaud phenomenon    ; Blanching of the fingers in response to cold ; Numbness, pain, and tingling of the fingers in response to cold ; Generalized darkening of the skin ; Tight, shiny skin over the forearms and hands Hepatomegaly     ; Primary biliary cirrhosis    ; Absence of cholangioles ; Inflammatory cell infiltrate ; Destruction of the limiting plate Decreased esophageal peristalsis ; Upper gastrointestinal bleeding  ; Steatorrhea, mild Splenomegaly     Increased serum alkaline phosphatase  ; Hyperbilirubinemia   ; Increased serum cholesterol  ; Abnormal liver function tests     ; Serum mitochondrial autoantibodies More common in women ; A mutation in the LBR gene has been identified in 1 patient (as of July 2010) Caused by mutation in the lamin B receptor gene (LBR, )"	Yes
3436	613485	"LONG QT SYNDROME 13; LQT13"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Pulmonary embolism    Patients have normal aldosterone/renin ratios and 24-hour urine aldosterone levels Caused by mutation in the member-5 subfamily-J inwardly rectifying potassium channel gene (KCNJ5, )"	Yes
3437	613490	"ALPHA-1-ANTITRYPSIN DEFICIENCY; A1ATD"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	"Dyspnea (onset 35 years in smokers, 45 years in nonsmokers)  Small airways Alveolar wall destruction ; Emphysema especially at bases ; Chronic obstructive pulmonary disease    Abnormal liver function tests     ; Hepatic intracellular inclusions in ZZ homozygotes ; Infantile liver abnormalities in <20% with deficiency ; Cirrhosis (rare)  Increased hepatocellular carcinoma risk  Serum alpha-1-antitrypsin (Pi) deficiency ; Abnormal liver function tests (SGOT, SGPT)  Z allele most common, only in Caucasians ; Secondary prevention, avoid smoking, alcohol, and oxidants Caused by mutation in the protease inhibitor 1 gene (PI, )"	Yes
3438	613500	"AGAMMAGLOBULINEMIA 2, AUTOSOMAL RECESSIVE; AGM2"	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Otitis, recurrent Recurrent respiratory infections  Recurrent bacterial infections   ; Absent or severely reduced numbers of B cells ; Inability to mount antibody response to antigen ; Normal numbers and function of T cells ; Hypogammaglobulinemia, profound ; Agammaglobulinemia   One family has been reported (as of curation date May, 2013) Onset in infancy Caused by mutation in the immunoglobulin lambda-like polypeptide 1 gene (IGLL1, )Meningitis     "	Yes
3439	613501	"AGAMMAGLOBULINEMIA 3, AUTOSOMAL RECESSIVE; AGM3"	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Failure to thrive    Otitis media, recurrent  Respiratory infections, recurrent  Bronchitis, recurrent  Enteritis   ; Diarrhea  Recurrent bacterial infections   ; Absent or severely reduced numbers of B cells ; Developmental arrest of B cells at the pre-B to pro-B cell transition stage ; Inability to mount antibody response to antigen ; Normal numbers and function of T cells ; Absence of lymph nodes (in 1 patient) ; Dermatomyositis (in 1 patient) ; Hypogammaglobulinemia, profound ; Agammaglobulinemia   Neutropenia (in 1 patient)  Onset in first month of life ; Two unrelated patients have been reported (as of August 2010) Caused by mutation in the CD79A antigen gene (CD79A, )"	Yes
3440	613502	"AGAMMAGLOBULINEMIA 4, AUTOSOMAL RECESSIVE; AGM4"	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Sinusitis, chronic     Otitis media, recurrent  Respiratory infections, recurrent  Diarrhea  Recurrent bacterial infections   ; Absent or severely reduced numbers of B cells ; Decreased or absent pre-B cells ; Block at the pro-B to pre-B stage of differentiation ; Inability to mount antibody response to antigen ; Normal numbers and function of T cells Hypogammaglobulinemia, profound ; Agammaglobulinemia   ; Neutropenia   Onset in first year of life  ; One patient has been reported (as of August 2010) Caused by mutation in the B-cell linker protein gene (BLNK, )"	Yes
3441	613507	"GLYCOGEN STORAGE DISEASE XV; GSD15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Muscle weakness   ; Glycogen depletion in skeletal muscle ; Marked predominance of slow-twitch, oxidative (type 1) muscle fibers ; Mitochondrial proliferation Caused by the glycogenin 1 gene (GYG1, )"	Yes
3442	613509	"CHROMOSOME 4q21 DELETION SYNDROME"	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Postnatal growth retardation, severe Frontal bossing    ; Broad forehead   ; Short philtrum   Hypertelorism      Downturned corners of mouth   Hypotonia   Contiguous gene deletion syndrome Caused by a 1.37Mb deletion on 4q21 encompassing 5 genes Psychomotor retardation, severe ; Speech absent or delayed ; Cerebral hypoplasia  ; Ventricular dilation ; Cerebellar anomalies "	Yes
3443	613544	"CHROMOSOME 6q11-q14 DELETION SYNDROME"	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Short stature  Low-set ears    ; Dysplastic ears  Upslanting palpebral fissures   ; Epicanthic folds  ; Hypertelorism      ; Hypotelorism (in some patients)   Short nose   ; Broad nasal tip    ; Long philtrum   High-arched palate    ; Thin upper lip  Short neck    Single palmar crease   Contiguous gene deletion syndrome Caused by deletion of 3.7Mb on chromosome 6q13-q14 Hypotonia   ; Psychomotor delay   "	Yes
3444	613550	"NEPHRONOPHTHISIS 11; NPHP11"	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Growth retardation   Retinal degeneration (in 1 patient)  ; Anisocoria (in 1 patient)  ; Strabismus (in 1 patient)  ; Nystagmus (in 1 patient)  Nephronophthisis    ; End stage renal disease    ; Tubular atrophy  ; Tubular basement membrane disintegration  ; Interstitial fibrosis ; Corticomedullary renal cysts  Hepatic fibrosis    Polyuria     ; Polydipsia     Anemia  Onset in childhood Caused by mutation in the transmembrane protein 67 gene (TMEM67, )Mild cortical atrophy (in 1 patient) ; Psychomotor retardation (in 1 patient)  "	Yes
3445	613559	"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 7; COXPD7"	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	"Failure to thrive    Facial diplegia  Nystagmus  ; Ophthalmoplegia   ; Optic atrophy     ; Visual impairment   ; Ptosis    Hypotonia   ; Muscle weakness   ; Muscle atrophy  Paralytic ileus     ; Difficulty chewing and swallowing Increased serum lactate  ; Fibroblasts show decreased activity of mitochondrial respiratory complex I, complex III, complex IV, and complex V Onset in early childhood ; Progressive disorder  ; Two families have been reported (September 2010) Caused by mutation in the chromosome 12 open reading frame 65 gene (C12ORF65, )Psychomotor regression  ; Psychomotor retardation   ; Dysarthria    ; Ataxia   ; Loss of independent ambulation ; Bulbar paresis ; Brain imaging shows lesions in the thalami, brainstem, and cerebellum ; Increased CSF lactate  Axonal polyneuropathy ; Areflexia   ; Distal sensory impairment  "	Yes
3446	613563	"NOONAN SYNDROME-LIKE DISORDER WITH OR WITHOUT JUVENILE MYELOMONOCYTIC LEUKEMIA; NSLL"	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	"Short stature (in some patients)  Frontal bossing    ; Triangular face   ; Long philtrum   Large ears   ; Low-set ears    Hypertelorism      ; Ptosis    ; Downslanting palpebral fissures   Depressed nasal bridge   Thick lips  Short neck    ; Webbed neck     Pleural effusions due to chylothorax (in some patients)Cryptorchidism     Joint laxity   Cubitus valgus     Cafe-au-lait spots    ; Lymphedema (in some patients) Thin hair  Hypotonia   Increased susceptibility to juvenile myelomonocytic leukemiaPolyhydramnios (in some patients; Fetal hydrops (in some patients)Variable phenotype  Caused by mutation in the Cas-Br-M murine ecotropic retroviral transforming sequence homolog gene (CBL, )Delayed psychomotor development, mild ; Language delay  "	Yes
3447	613576	"ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 2; EDSS2"	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Large, prominent pinnae     Pointed nose Thin upper lips  Enamel hypoplasia   Syndactyly, bilateral partial cutaneous Syndactyly, bilateral partial cutaneous Palmoplantar keratoderma    ; Hyperhidrosis   ; Follicular hyperkeratosis   ; Hard scaly skin ; Epidermolytic hyperkeratosis, mild Hypoplastic flat nails ; Yellowish fingernails ; Yellowish toenails Hypotrichosis    ; Thin body hairs "	Yes
